IN-VA51	10/28	23.59060	74.30660	23.58870	74.31880
IN01	18/36	39.48950	-86.14860	39.48270	-86.14870
IN30	18/36	38.40580	-87.59940	38.39860	-87.59940
IR-0124	06/24	35.38100	53.65440	35.39780	53.68840
IR-OI24	06/24	37.24440	55.09070	37.24780	55.10110
IS-0003	15/33	64.00364	-16.94599	63.99971	-16.93723
IS-0003	17/35	64.00357	-16.94610	63.99550	-16.93613
IT-0048	15/33	45.02676	7.96491	45.02101	7.96854
IT-0062	06/21	44.43307	7.62964	44.43539	7.63471
IT-0177	13/31	40.43570	16.54790	40.42860	16.55970
IT-0216	11/29	42.30146	13.51537	42.29979	13.52226
IT-0382	14/32	39.89650	18.18840	39.89310	18.19240
IT-0385	06/24	41.14560	14.33680	41.14650	14.34090
JP-0090	03/21	34.62291	132.79530	34.62520	132.79671
JP-3600	18/36	30.78350	130.27299	30.77810	130.27299
K00C	01/19	37.19680	-107.87200	37.20960	-107.86600
K00F	10/28	45.47500	-105.46200	45.47010	-105.44600
K00M	16/34	31.95750	-89.23690	31.94990	-89.23360
K00R	12/30	30.68920	-95.02240	30.68260	-95.01350
K00V	08/26	38.94590	-104.57000	38.94580	-104.56300
K00V	15/33	38.95350	-104.57500	38.93800	-104.56800
K01G	04/22	42.73990	-78.05140	42.74400	-78.04870
K01G	10/28	42.74180	-78.05690	42.74170	-78.04380
K01M	17/35	34.49700	-88.20280	34.48640	-88.19940
K02A	08/26	32.84940	-86.61780	32.85160	-86.60500
K02C	03/21	43.08460	-88.18000	43.09370	-88.17570
K02C	09/27	43.09080	-88.17980	43.09080	-88.17510
K02C	18/36	43.08990	-88.18060	43.08680	-88.18060
K02G	07/25	40.67100	-80.64690	40.67570	-80.63590
K03B	07/25	37.12610	-92.62580	37.12760	-92.61610
K03D	12/30	40.44960	-92.23200	40.44480	-92.22190
K04A	04/22	31.73140	-86.26730	31.74120	-86.25770
K04G	02/20	41.12640	-80.62110	41.13450	-80.61810
K04M	15/33	33.93380	-89.34560	33.92640	-89.34010
K04Y	16/34	46.88820	-96.35240	46.87940	-96.34810
K05C	08/26	41.51870	-87.40830	41.52100	-87.39070
K05D	12/30	47.96980	-102.48300	47.96440	-102.47300
K05U	17/35	39.60970	-116.00300	39.58970	-116.00700
K06A	13/31	32.46480	-85.68630	32.45620	-85.67370
K06C	11/29	41.99070	-88.10800	41.98760	-88.09450
K06D	07/25	48.88330	-99.62450	48.88430	-99.61470
K06D	14/32	48.88990	-99.62660	48.87970	-99.61690
K06M	14/32	33.53810	-89.31970	33.53120	-89.31430
K06U	15/33	41.98390	-114.66100	41.96780	-114.65500
K07	09/27	37.93590	-91.81880	37.93540	-91.80830
K07A	14/32	32.17000	-85.81370	32.16240	-85.80590
K07F	14/32	32.53320	-94.97530	32.52600	-94.96880
K07F	17/35	32.53090	-94.97130	32.52460	-94.97120
K07R	15/33	27.61430	-97.75400	27.60630	-97.74990
K07V	06/24	37.52200	-105.01900	37.52560	-105.00000
K08A	09/27	32.52940	-86.33310	32.52950	-86.32330
K08A	18/36	32.52910	-86.33380	32.52190	-86.33400
K08C	14/32	42.94010	-85.80990	42.93350	-85.79950
K08D	9/27	48.30250	-102.41400	48.29910	-102.39900
K08K	14/32	40.65670	-98.08110	40.64760	-98.07330
K08K	17/35	40.65570	-98.08250	40.64540	-98.08240
K08M	17/35	32.76430	-89.53140	32.75610	-89.53040
K09A	11/29	32.12170	-88.13340	32.11690	-88.12150
K09J	18/36	31.07960	-81.42840	31.06940	-81.42720
K09K	16/34	41.64100	-99.34160	41.63290	-99.33920
K09M	18/36	33.99570	-90.07550	33.98740	-90.07520
K09R	16/34	30.78050	-94.46040	30.76990	-94.45670
K0A3	06/24	35.98230	-85.81520	35.98830	-85.80350
K0A4	04/22	36.36030	-82.31190	36.36690	-82.30580
K0A7	15/33	35.31090	-82.43640	35.30410	-82.43020
K0A8	10/28	32.93750	-87.09740	32.93610	-87.08370
K0A9	06/24	36.36790	-82.17990	36.37450	-82.16690
K0B1	14/32	44.42820	-70.81580	44.42210	-70.80400
K0B4	03/21	42.59990	-97.25770	42.60440	-97.25250
K0B4	13/31	42.60780	-97.25720	42.59930	-97.24800
K0B5	16/34	42.59470	-72.52620	42.58810	-72.51940
K0B8	07/25	41.25130	-72.03470	41.25320	-72.02870
K0B8	12/30	41.25320	-72.03570	41.25120	-72.02760
K0C0	09/27	42.40050	-88.64120	42.40050	-88.62790
K0C0	14/32	42.40720	-88.63240	42.40070	-88.62820
K0C0	18/36	42.40730	-88.63150	42.40020	-88.63150
K0C4	15/33	42.11830	-96.73060	42.10940	-96.72500
K0D8	04/22	44.98550	-99.95900	44.99000	-99.95070
K0D8	13/31	44.99090	-99.95670	44.98120	-99.94650
K0E0	08/26	34.98560	-106.02200	34.98560	-105.99700
K0E8	18/36	35.72560	-108.20000	35.70970	-108.20300
K0F2	17/35	33.60660	-97.77610	33.59670	-97.77500
K0F4	04/22	41.28470	-98.99350	41.28840	-98.98770
K0F4	16/34	41.29148	-98.99141	41.28111	-98.98793
K0F7	18/36	35.39270	-95.59910	35.38460	-95.60090
K0F9	17/35	34.20280	-96.67440	34.19420	-96.67450
K0G3	15/33	40.40540	-96.17270	40.39650	-96.16820
K0G6	07/25	41.46490	-84.51490	41.46970	-84.49870
K0G7	01/19	42.87790	-76.78160	42.88830	-76.78270
K0G7	10/28	42.88450	-76.78230	42.88410	-76.77540
K0H1	17/35	39.00990	-99.89380	38.99900	-99.89200
K0I8	11/29	38.36760	-84.28980	38.36470	-84.27690
K0J4	04/22	31.03900	-86.31460	31.04600	-86.30840
K0J6	09/27	31.36390	-85.31910	31.36360	-85.30310
K0J6	17/35	31.36880	-85.31550	31.36090	-85.31460
K0J9	17/35	40.87190	-97.35520	40.86380	-97.35330
K0K7	12/30	42.73690	-94.25120	42.73280	-94.23970
K0L7	02L/20R	35.76340	-115.33400	35.77410	-115.32600
K0L7	02R/20L	35.76340	-115.33300	35.77200	-115.32600
K0L9	06/24	36.31000	-114.46900	36.31170	-114.45800
K0M0	18/36	33.89160	-91.53430	33.87790	-91.53480
K0M2	01/19	36.47060	-89.34690	36.48000	-89.34530
K0M3	02/20	35.54070	-87.59940	35.55120	-87.59530
K0M4	04/22	36.00390	-88.12960	36.01520	-88.11990
K0M5	03/21	36.11190	-87.74160	36.12130	-87.73470
K0M8	17/35	32.82970	-91.18810	32.82230	-91.18730
K0M9	18/36	32.41470	-91.49920	32.40670	-91.49830
K0O2	15/33	35.28970	-116.08300	35.28110	-116.08100
K0Q5	12/30	40.03110	-124.07800	40.02420	-124.07000
K0R0	05/23	31.29340	-89.81860	31.30060	-89.80710
K0R1	18/36	31.02300	-87.44680	31.00940	-87.44670
K0R3	16/34	29.98210	-92.08710	29.96940	-92.08140
K0R4	14/32	31.56600	-91.50990	31.55790	-91.50290
K0R5	9/27	31.96360	-92.66510	31.96370	-92.65540
K0R6	02/20	33.51700	-92.46270	33.52820	-92.45780
K0S0	05/23	46.97490	-118.59300	46.97880	-118.58100
K0S7	15/33	48.96430	-119.41400	48.95360	-119.41000
K0S9	09/27	48.05480	-122.81700	48.05280	-122.80500
K0V3	05/23	40.51540	-98.94710	40.51720	-98.94310
K0V3	16/34	40.51960	-98.94750	40.50920	-98.94420
K0V4	06/24	37.13860	-79.02160	37.14490	-79.01120
K0V7	05/23	36.71090	-110.24300	36.71890	-110.22100
K0VG	07/25	36.65070	-83.22520	36.65750	-83.21050
K0W3	01/19	39.56435	-76.20385	39.57399	-76.20437
K10C	09/27	42.40170	-88.38140	42.40200	-88.37100
K10C	18/36	42.40710	-88.37390	42.40130	-88.37360
K10G	09/27	40.53690	-81.96060	40.53740	-81.94810
K10U	02/20	41.94560	-116.19500	41.96060	-116.18000
K11A	09/27	31.88410	-85.49260	31.88250	-85.47720
K11R	16/34	30.22650	-96.37560	30.21150	-96.37300
K11V	08/26	40.32770	-104.61700	40.32710	-104.60200
K11V	14/32	40.33400	-104.61800	40.32760	-104.61500
K12D	08/26	47.81730	-92.29300	47.81830	-92.27920
K12G	03/21	40.87220	-82.69980	40.87690	-82.69690
K12G	18/36	40.87620	-82.69690	40.86750	-82.69670
K12J	06/24	31.05000	-87.07580	31.05640	-87.06120
K12J	12/30	31.05160	-87.07290	31.04450	-87.05900
K12J	18/36	31.05690	-87.06270	31.04560	-87.06270
K12K	14/32	40.05050	-98.06390	40.04220	-98.05630
K12K	18/36	40.05100	-98.06280	40.04290	-98.06480
K12N	03/21	41.00610	-74.73930	41.01120	-74.73670
K12V	07/25	38.43870	-82.20550	38.44290	-82.19640
K12Y	13/31	44.44390	-93.92000	44.43800	-93.91190
K13C	09/27	43.45200	-85.27140	43.45220	-85.25820
K13K	08/26	37.85310	-96.29580	37.85310	-96.28860
K13K	18/36	37.85540	-96.29030	37.84590	-96.29250
K14A	14/32	35.61700	-80.90350	35.61070	-80.89580
K14F	16/34	32.85440	-100.13900	32.84580	-100.13700
K14G	09/27	41.33420	-83.16740	41.33420	-83.15240
K14J	01/19	31.40600	-86.09160	31.41410	-86.08900
K14M	08/26	33.18200	-90.83550	33.18330	-90.82580
K14Y	16/34	45.90260	-94.87520	45.89460	-94.87260
K15F	18/36	33.19610	-99.71710	33.18680	-99.71860
K15J	05/23	31.13070	-83.46090	31.14000	-83.44910
K15J	15/33	31.14380	-83.45600	31.13480	-83.44870
K15M	18/36	34.77880	-88.16550	34.76800	-88.16620
K16D	12/30	46.61460	-95.61230	46.60730	-95.59990
K16G	06/24	41.09100	-83.21860	41.09710	-83.20650
K16J	13/31	31.74740	-84.42470	31.73920	-84.41390
K17	17/35	37.59120	-100.47000	37.58020	-100.47000
K17G	04/22	40.77710	-82.97880	40.78580	-82.97060
K17G	09/27	40.78140	-82.98020	40.78210	-82.96970
K17J	1/19	30.99894	-84.87802	31.01407	-84.87726
K17K	04/22	36.77050	-102.51600	36.77810	-102.50500
K17M	18/36	31.86700	-89.80060	31.85850	-89.80060
K17N	09/27	39.70420	-75.03900	39.70680	-75.02700
K17V	08/26	40.62500	-102.60300	40.62500	-102.58900
K17V	17/35	40.62500	-102.60300	40.62060	-102.60300
K18A	08/26	34.33860	-83.13900	34.34160	-83.12290
K18I	04/22	36.69270	-84.39480	36.69910	-84.38840
K18V	09/27	40.10780	-104.70600	40.10690	-104.69800
K18V	15/33	40.10500	-104.70300	40.09420	-104.69900
K19A	17/35	34.18270	-83.56410	34.16950	-83.55930
K19M	01/19	33.12120	-90.02660	33.12980	-90.02450
K19N	05/23	39.77510	-74.95120	39.78180	-74.94440
K19S	08/26	37.49650	-100.83400	37.49650	-100.82600
K19S	17/35	37.50320	-100.83400	37.49080	-100.83400
K1A3	02/20	35.01150	-84.34760	35.02090	-84.34500
K1A4	05/23	31.10000	-86.06640	31.10580	-86.05830
K1A5	07/25	35.22020	-83.42600	35.22480	-83.41230
K1A6	10/28	36.61130	-83.74350	36.60990	-83.73130
K1A7	18/36	36.40200	-85.64170	36.39240	-85.64170
K1A9	09/27	32.43860	-86.52140	32.43880	-86.50390
K1B0	07/25	45.00140	-69.24190	45.00420	-69.23750
K1B0	16/34	45.00770	-69.24030	45.00140	-69.23280
K1B1	03/21	42.28410	-73.71230	42.29850	-73.70830
K1B2	03/21	41.35390	-70.53060	41.36360	-70.52640
K1B2	06/24	41.35390	-70.53030	41.35860	-70.52250
K1B2	17/35	41.36830	-70.52920	41.36190	-70.52500
K1B6	18/36	42.11070	-71.51150	42.10230	-71.50870
K1B9	04/22	41.99890	-71.20360	42.00440	-71.20000
K1B9	14/32	42.00260	-71.20200	41.99740	-71.19110
K1C1	18/36	40.45370	-88.12780	40.44430	-88.12770
K1C5	18/36	41.70060	-88.12940	41.69140	-88.12900
K1D1	07/25	45.22730	-96.57390	45.23040	-96.56060
K1D1	13/31	45.23600	-96.57020	45.22800	-96.55970
K1D3	14/32	43.40670	-98.83410	43.40110	-98.82760
K1D7	01/19	45.28760	-97.51780	45.29690	-97.51670
K1D7	12/30	45.29560	-97.51780	45.29010	-97.50570
K1D8	01/19	44.85680	-98.53330	44.86330	-98.52940
K1D8	13/31	44.86330	-98.53330	44.85620	-98.52560
K1F0	17/35	34.15390	-97.12280	34.14010	-97.12250
K1F4	18/36	34.14450	-96.81150	34.13630	-96.81260
K1F5	08/26	39.36940	-100.43500	39.36940	-100.42900
K1F5	17/35	39.37750	-100.43600	39.36560	-100.43600
K1G0	10/28	41.39180	-83.63520	41.39160	-83.61990
K1G0	18/36	41.39340	-83.63430	41.38620	-83.63420
K1G1	09/27	41.33120	-82.10580	41.33190	-82.09470
K1G3	01/19	41.14600	-81.41620	41.15680	-81.41400
K1G4	17/35	35.99040	-113.81600	35.97650	-113.81800
K1G5	01/19	41.12690	-81.76200	41.13480	-81.76180
K1G5	09/27	41.13140	-81.77380	41.13240	-81.76090
K1H0	07/25	38.72640	-90.50980	38.72980	-90.50010
K1H0	16/34	38.73160	-90.51340	38.72010	-90.50760
K1H2	01/19	39.06520	-88.53500	39.07450	-88.53350
K1H2	11/29	39.07360	-88.54130	39.06810	-88.52480
K1H3	09/27	38.47170	-91.82230	38.47130	-91.81040
K1H5	17/35	36.99440	-91.95510	36.98490	-91.95300
K1H8	04/22	39.29790	-88.00770	39.30650	-87.99880
K1H8	18/36	39.30590	-88.00560	39.30050	-88.00570
K1I5	12/30	42.36510	-74.07000	42.36340	-74.06190
K1J0	01/19	30.84040	-85.60240	30.85120	-85.60030
K1K2	01/19	34.84530	-97.58660	34.85330	-97.58410
K1K4	13/31	35.15780	-97.47370	35.15170	-97.46680
K1K4	17/35	35.15800	-97.47030	35.15300	-97.47040
K1K7	17/35	37.58700	-95.83710	37.57440	-95.83700
K1K9	03/21	37.45250	-100.98800	37.46030	-100.98200
K1L0	17/35	30.09270	-90.58350	30.08170	-90.58180
K1L1	17/35	37.79380	-114.42100	37.78120	-114.42100
K1L3	16/34	35.45110	-114.90900	35.43720	-114.90900
K1L7	13/31	37.75050	-111.57600	37.74010	-111.56500
K1L8	18/36	37.14340	-113.30500	37.13430	-113.30800
K1L9	04/22	37.85560	-112.82300	37.86330	-112.80900
K1M2	03/21	33.14170	-90.51780	33.14870	-90.51270
K1M4	18/36	34.28720	-87.60020	34.27350	-87.60070
K1M5	01/19	36.58610	-86.47860	36.59960	-86.47530
K1M9	02/20	36.81160	-87.91040	36.82400	-87.90470
K1MO	08/26	37.12000	-92.31730	37.12150	-92.30520
K1N1	09/27	35.09580	-106.17600	35.09320	-106.15900
K1N7	07/25	40.96910	-75.00240	40.97320	-74.99260
K1O1	08/26	34.24350	-98.74450	34.24350	-98.73940
K1O1	17/35	34.24370	-98.73860	34.23510	-98.73870
K1O2	10/28	38.99300	-122.90600	38.98820	-122.89500
K1O3	08/26	38.20310	-121.27600	38.20270	-121.26300
K1O3	12/30	38.20370	-121.27000	38.19970	-121.26500
K1O4	17/35	35.73860	-98.73030	35.73010	-98.73010
K1O5	05/23	41.73070	-122.55100	41.73270	-122.54300
K1O5	14/32	41.73440	-122.54700	41.72580	-122.54300
K1O8	17/35	34.46280	-99.17130	34.45440	-99.17130
K1Q2	16/34	40.65660	-120.76800	40.64400	-120.76900
K1Q4	12/30	37.68150	-121.30500	37.67410	-121.29700
K1R1	17/35	31.67260	-92.15830	31.66210	-92.15810
K1R4	01/19	31.12230	-92.50280	31.13040	-92.49980
K1R7	04/22	31.60120	-90.41530	31.61050	-90.40340
K1R8	08/26	30.86990	-87.82810	30.87090	-87.81060
K1S3	08/26	46.27190	-106.63300	46.27040	-106.61400
K1S5	07/25	46.32710	-119.97700	46.32700	-119.96400
K1S9	17/35	48.31870	-117.74200	48.30940	-117.74500
K1T7	12/30	29.81510	-98.42910	29.81030	-98.42140
K1U2	02/20	43.84760	-112.50600	43.85430	-112.49700
K1U7	10/28	42.25470	-111.34800	42.24810	-111.32900
K1U7	16/34	42.25410	-111.34700	42.24150	-111.34500
K1V0	06/24	36.80610	-107.65900	36.81060	-107.64300
K1V2	17/35	42.01600	-101.77000	42.00510	-101.76900
K1V6	11/29	38.43280	-105.11600	38.42560	-105.10000
K1V6	17/35	38.43060	-105.10200	38.42170	-105.10200
K1V8	12/30	37.79180	-106.05500	37.77800	-106.03800
K1X1	18/36	36.11130	-100.02400	36.10060	-100.02700
K20A	05/23	33.96860	-86.38600	33.97440	-86.37410
K20M	18/36	33.13760	-88.53570	33.12940	-88.53550
K20N	15/33	41.98860	-73.96790	41.98180	-73.96040
K20R	13/31	28.70110	-99.82140	28.69420	-99.81390
K20U	12/30	46.92910	-103.98800	46.92120	-103.97600
K20V	09/27	40.05530	-106.37900	40.05170	-106.36000
K21D	04/22	44.99570	-92.85710	45.00100	-92.85100
K21D	14/32	44.99960	-92.86090	44.99380	-92.85340
K21F	17/35	33.23310	-98.14710	33.22430	-98.14630
K22F	17/35	33.23380	-100.56900	33.22470	-100.56800
K22I	09/27	39.32710	-82.44850	39.32910	-82.43510
K22M	11/29	34.27750	-89.04300	34.27430	-89.03380
K22N	08/26	40.80800	-75.76650	40.81100	-75.75640
K22S	13/31	42.72310	-120.56700	42.71280	-120.55900
K23M	16/34	32.08910	-88.74070	32.08080	-88.73720
K23R	17/35	29.14300	-98.94250	29.13380	-98.94140
K24A	15/33	35.32070	-83.21300	35.31420	-83.20680
K24F	05/23	32.74330	-94.30850	32.74860	-94.30020
K24J	07/25	30.29810	-83.03070	30.30210	-83.01870
K24N	17/35	36.83880	-106.88400	36.81820	-106.88500
K24R	12/30	28.68830	-99.19350	28.68280	-99.18490
K25D	13/31	45.25060	-92.99830	45.24540	-92.99110
K25J	18/36	31.70600	-84.82720	31.69780	-84.82680
K25M	03/21	34.71760	-89.01850	34.72790	-89.01080
K26	18/36	39.31600	-93.50650	39.30890	-93.50660
K26A	09/27	33.28400	-85.81560	33.28400	-85.80250
K26R	14/32	29.00500	-96.58460	28.99700	-96.57930
K26U	16/34	42.01030	-117.72400	41.99420	-117.72300
K27A	10/28	34.09600	-82.82240	34.09440	-82.80930
K27K	03/21	38.22760	-84.43890	38.24120	-84.43050
K27R	17/35	30.86810	-100.61100	30.85630	-100.61100
K28J	09/27	29.65780	-81.70000	29.65860	-81.68110
K28J	17/35	29.66220	-81.69060	29.65280	-81.68780
K29D	10/28	41.14630	-80.17590	41.14580	-80.15960
K29S	10/28	45.05170	-110.75300	45.04810	-110.74100
K2A0	03/21	35.48020	-84.93510	35.49230	-84.92710
K2A1	18/36	36.35450	-84.94660	36.34490	-84.94670
K2A2	05/23	35.64710	-92.41060	35.65430	-92.39710
K2A5	02/20	35.90680	-79.61940	35.91680	-79.61580
K2A6	15/33	34.58760	-91.16920	34.57730	-91.16130
K2B3	12/30	43.40060	-72.19830	43.39940	-72.19120
K2B3	18/36	43.40060	-72.19780	43.39250	-72.19110
K2B7	01/19	44.76320	-69.37270	44.77390	-69.37610
K2C8	16/34	48.78820	-97.63360	48.77950	-97.63020
K2CB	01/19	29.94810	-81.98060	29.95690	-81.97890
K2CB	07/25	29.95140	-81.98310	29.95330	-81.97670
K2D5	12/30	46.17750	-98.08550	46.17110	-98.07510
K2D5	17/35	46.17360	-98.07920	46.16830	-98.07920
K2E3	01/19	36.17270	-101.69700	36.18190	-101.69200
K2E5	08/26	31.94750	-105.19900	31.94770	-105.18400
K2E7	17/35	35.25110	-100.54400	35.24250	-100.54400
K2F0	07/25	30.90560	-101.89200	30.90690	-101.88300
K2F0	14/32	30.90970	-101.89500	30.90000	-101.88800
K2F1	17/35	35.24080	-100.18500	35.23110	-100.18500
K2F4	08/26	33.18220	-101.82000	33.18220	-101.81200
K2F4	17/35	33.18140	-101.82000	33.17250	-101.82000
K2F5	16/34	32.76050	-101.91800	32.74690	-101.91420
K2F5	7/25	32.75800	-101.93150	32.76070	-101.91890
K2F7	18/36	33.29820	-95.89610	33.28750	-95.89670
K2G1	02/20	41.66430	-81.19870	41.66980	-81.19570
K2G2	14/32	40.36440	-80.70650	40.35600	-80.69520
K2G4	09/27	39.57950	-79.34460	39.58210	-79.32720
K2G9	14/32	40.04000	-79.01700	40.03440	-79.01080
K2G9	7/25	40.03500	-79.02240	40.04270	-79.00760
K2GC	17/35	34.88890	-78.83660	34.87940	-78.83450
K2H0	04/22	39.40590	-88.84780	39.41140	-88.84200
K2H0	14/32	39.41250	-88.84670	39.40560	-88.83980
K2H0	18/36	39.41830	-88.84750	39.40700	-88.84750
K2H2	18/36	36.96640	-93.69520	36.95820	-93.69540
K2H9	15/33	48.66970	-99.85470	48.66190	-99.85030
K2I0	05/23	37.35080	-87.40640	37.36110	-87.39010
K2I3	02/20	37.60650	-86.50860	37.61370	-86.50580
K2IS	13/31	26.74100	-81.05760	26.72940	-81.04460
K2J2	14/32	31.78840	-81.64520	31.78080	-81.63720
K2J3	13/31	32.99060	-82.39080	32.98120	-82.37890
K2J5	17/35	32.89890	-81.96680	32.88820	-81.96400
K2K3	08/26	37.57970	-101.73400	37.57970	-101.72700
K2K3	17/35	37.59010	-101.73400	37.57880	-101.73400
K2K4	17/35	34.89840	-99.52820	34.88680	-99.52820
K2K7	02/20	37.43110	-95.64970	37.43830	-95.64480
K2K7	15/33	37.43890	-95.64600	37.43370	-95.64300
K2K9	17/35	35.83560	-95.66690	35.82560	-95.66690
K2L0	18/36	31.34630	-92.44350	31.33810	-92.44360
K2M0	5/23	37.11130	-87.86220	37.11900	-87.85190
K2M2	17/35	35.24100	-87.25990	35.22760	-87.25600
K2M4	16/34	32.35830	-89.49040	32.34890	-89.48680
K2M8	18/36	35.28380	-89.93100	35.27420	-89.93190
K2MO	18/36	37.07210	-93.88410	37.06330	-93.88430
K2O1	06/24	39.94310	-120.95300	39.94470	-120.93800
K2O3	16/34	38.58440	-122.43600	38.57560	-122.43500
K2O6	12/30	37.11560	-120.25100	37.10940	-120.24300
K2O7	05/23	36.81630	-118.20800	36.81780	-118.20300
K2O7	14/32	36.82060	-118.20800	36.81160	-118.20200
K2O8	17/35	35.51270	-98.34240	35.50170	-98.34240
K2R0	02/20	31.63950	-88.63740	31.65250	-88.63210
K2R1	04/22	29.89580	-91.66920	29.90220	-91.66330
K2R2	18/36	39.75280	-86.47430	39.74080	-86.47520
K2R4	18/36	30.64270	-86.99350	30.63250	-86.99380
K2R5	06/24	30.49910	-88.28060	30.50470	-88.26970
K2R6	18/36	30.96090	-92.23410	30.95260	-92.23410
K2R7	13/31	30.82280	-90.11500	30.81670	-90.10830
K2R9	16/34	28.82930	-97.86650	28.82060	-97.86460
K2RR	16/34	27.78560	-81.20800	27.77310	-81.20080
K2S4	17/35	46.96960	-119.06600	46.96110	-119.06700
K2S7	17/35	42.58830	-121.87600	42.57810	-121.87600
K2S8	02/20	47.75080	-118.74700	47.75770	-118.73900
K2S9	11/29	46.70050	-123.82800	46.69470	-123.81900
K2T1	07/25	34.18360	-102.64900	34.18660	-102.63300
K2V5	17/35	40.10780	-102.24100	40.09300	-102.24100
K2V6	12/30	40.10590	-102.71600	40.10080	-102.70700
K2V6	16/34	40.11010	-102.71500	40.09870	-102.71400
K2W5	02/20	38.59900	-77.07310	38.60410	-77.07220
K2W5	18/36	38.60390	-77.07430	38.59590	-77.07200
K2W6	11/29	38.31660	-76.55720	38.31410	-76.54310
K2Y4	12/30	42.39020	-94.62430	42.38540	-94.61310
K30K	17/35	37.91110	-100.53200	37.90280	-100.53100
K31E	14/32	39.66840	-74.31200	39.66230	-74.30380
K32A	11/29	35.08890	-93.43610	35.08500	-93.41900
K32S	12/30	46.52870	-114.05800	46.52150	-114.04700
K33J	11/29	31.05420	-85.87500	31.05090	-85.86290
K33K	18/36	37.91350	-99.40240	37.90450	-99.40380
K33M	15/33	34.17030	-89.68870	34.16320	-89.68370
K33N	09/27	39.21690	-75.60270	39.21970	-75.59060
K33R	16/34	31.08950	-95.16570	31.08030	-95.16250
K33S	01/19	47.11880	-118.39300	47.12760	-118.38600
K33U	11/29	40.92310	-109.40000	40.91310	-109.38200
K33V	03/21	40.74450	-106.27900	40.75580	-106.26400
K34	03/21	38.80230	-94.95920	38.80690	-94.95450
K34	08/26	38.81000	-94.95900	38.80990	-94.94860
K34	17/35	38.80970	-94.95890	38.80080	-94.95890
K34M	18/36	36.49030	-90.01560	36.48190	-90.01500
K34R	17/35	29.39440	-96.95610	29.38550	-96.95600
K35A	05/23	34.68370	-81.64540	34.69020	-81.63690
K35D	11/29	42.53090	-85.83050	42.52930	-85.81470
K35D	15/33	42.53320	-85.82860	42.52980	-85.82490
K35S	07/25	45.58940	-120.68100	45.58940	-120.66800
K36K	02/20	37.96690	-101.25300	37.97360	-101.24900
K36K	14/32	37.97330	-101.26000	37.96500	-101.25500
K36S	04/22	41.78830	-123.39300	41.79250	-123.38400
K37F	17/35	33.48920	-99.58640	33.48040	-99.58600
K37K	18/36	33.93190	-97.29520	33.92000	-97.29750
K37T	15/33	36.16930	-92.14780	36.16210	-92.14280
K37V	15/33	40.34320	-99.90860	40.33570	-99.90440
K38D	10L/28R	40.94820	-80.86890	40.94820	-80.85650
K38D	10R/28L	40.94790	-80.86600	40.94780	-80.85660
K38J	11/29	33.73000	-79.52130	33.72730	-79.51060
K38S	13/31	46.39310	-112.77300	46.38440	-112.76100
K38U	13/31	38.36890	-111.60200	38.35600	-111.59000
K39N	10/28	40.39900	-74.66530	40.39920	-74.65270
K3A2	07/25	36.40820	-83.56010	36.41180	-83.55100
K3A4	17/35	35.94610	-79.68600	35.93780	-79.68510
K3A7	16/34	32.82560	-87.86500	32.81640	-87.86000
K3AU	18/36	37.67740	-97.07730	37.66590	-97.07840
K3B0	02/20	42.09640	-72.03970	42.10590	-72.03790
K3B0	10/28	42.10140	-72.04470	42.10170	-72.03940
K3B1	03/21	45.45960	-69.55370	45.46770	-69.55180
K3B1	14/32	45.46510	-69.55760	45.46000	-69.54380
K3B4	12/30	43.14420	-70.77670	43.14190	-70.76750
K3B5	11/29	44.18910	-70.23730	44.18800	-70.22920
K3B5	12/30	44.19030	-70.23620	44.18830	-70.22870
K3BS	06/24	43.66020	-84.26530	43.66540	-84.25290
K3BS	18/36	43.66720	-84.26410	43.65900	-84.26410
K3C8	14/32	40.92380	-72.79400	40.90580	-72.76680
K3CK	08/26	42.20610	-88.32850	42.20750	-88.31760
K3CM	05/23	43.54400	-83.89980	43.54910	-83.89280
K3CM	18/36	43.55240	-83.89540	43.54200	-83.89450
K3CU	08/26	46.19550	-91.25610	46.19720	-91.24520
K3CU	16/34	46.19920	-91.24830	46.18930	-91.24450
K3DW	11/29	37.22430	-93.25480	37.22080	-93.24170
K3E0	02/20	35.70920	-100.60700	35.71830	-100.59900
K3F2	17/35	32.42190	-99.00030	32.41170	-99.00030
K3F3	18/36	32.07960	-93.76480	32.06730	-93.76630
K3F4	09/27	32.86130	-94.01500	32.86140	-94.00530
K3F6	17/35	34.03200	-100.28200	34.02330	-100.28200
K3F7	17/35	35.81150	-96.42180	35.80220	-96.42200
K3F9	18/36	32.68110	-95.51070	32.67230	-95.51090
K3FU	13/31	45.03330	-99.11660	45.02740	-99.10860
K3G1	10/28	42.04460	-79.85930	42.04440	-79.84850
K3G2	17/35	48.30110	-95.62920	48.29220	-95.62530
K3G3	02/20	40.99680	-81.75630	41.00630	-81.75400
K3G3	10/28	41.00550	-81.76270	41.00550	-81.75490
K3G4	01/19	40.89820	-82.25570	40.90780	-82.25560
K3G5	05/23	39.44610	-79.67250	39.45410	-79.66030
K3G6	17/35	40.90980	-81.00070	40.90220	-80.99930
K3GM	09/27	43.03410	-86.20340	43.03420	-86.18930
K3GM	18/36	43.03670	-86.20150	43.03100	-86.20150
K3GV	05/23	39.01410	-94.21640	39.01730	-94.20990
K3GV	09/27	39.01430	-94.22360	39.01400	-94.20780
K3H4	16/34	47.36390	-97.06140	47.35500	-97.05940
